,inventory_id,film_id,rental_duration,rental_rate,length,replacement_cost,rating,category,store_id,rental_id,rental_date,customer_id,amount,active,date,time,month,day
5732,946,210,3,4.99,130,13.99,0.0,1.0,2,13929,0.0,57,9.99,1,0.0,0.0,8,28
5733,716,157,7,0.99,143,29.99,0.0,0.0,2,15571,0.0,57,0.99,1,0.0,0.0,8,29
5734,425,93,4,4.99,121,27.99,0.0,0.0,2,15871,0.0,57,9.99,1,0.0,0.0,9,1
5735,780,170,5,4.99,120,28.99,0.0,0.0,2,10256,0.0,58,4.99,1,0.0,0.0,8,5
5736,2085,452,4,0.99,122,15.99,0.0,0.0,2,10668,0.0,58,0.99,1,0.0,0.0,8,2
5737,1848,402,3,0.99,52,15.99,1.0,0.0,2,11416,0.0,58,6.99,1,0.0,0.0,8,11
5738,1417,310,5,4.99,158,20.99,0.0,0.0,1,12292,0.0,58,8.99,1,0.0,0.0,8,27
5739,2473,542,3,2.99,52,28.99,1.0,1.0,1,13194,0.0,58,6.99,1,0.0,0.0,8,26
5740,674,147,5,0.99,101,16.99,0.0,0.0,1,13207,0.0,58,3.99,1,0.0,0.0,8,27
5741,3585,784,7,2.99,47,20.99,0.0,0.0,2,13930,0.0,58,2.99,1,0.0,0.0,8,21
5742,1181,263,6,4.99,154,14.99,0.0,0.0,1,13973,0.0,58,4.99,1,0.0,0.0,8,21
5743,2056,446,5,4.99,150,19.99,0.0,0.0,2,14305,0.0,58,5.99,1,0.0,0.0,8,27
5744,2896,637,7,4.99,131,16.99,0.0,0.0,1,14665,0.0,58,6.99,1,0.0,0.0,8,30
5745,1431,313,5,4.99,118,11.99,1.0,0.0,1,14989,0.0,58,4.99,1,0.0,0.0,8,26
5746,1155,255,6,4.99,175,21.99,0.0,0.0,1,11396,0.0,59,4.99,1,0.0,0.0,8,4
5747,3723,814,6,4.99,110,15.99,0.0,0.0,2,12833,0.0,59,5.99,1,0.0,0.0,8,26
5748,4373,953,3,0.99,112,9.99,0.0,0.0,2,13282,0.0,59,2.99,1,0.0,0.0,8,24
5749,3032,665,4,2.99,175,22.99,0.0,0.0,2,13573,0.0,59,2.99,1,0.0,0.0,8,22
5750,3943,859,3,4.99,114,20.99,0.0,0.0,2,13921,0.0,59,4.99,1,0.0,0.0,8,22
5751,347,77,5,4.99,61,15.99,1.0,0.0,1,14135,0.0,59,5.99,1,0.0,0.0,8,27
5752,4093,891,3,0.99,69,13.99,1.0,0.0,2,14977,0.0,59,5.99,1,0.0,0.0,8,30
5753,4232,920,3,0.99,62,16.99,1.0,0.0,1,15271,0.0,59,5.99,1,0.0,0.0,8,30
5754,2364,514,6,2.99,69,17.99,0.0,0.0,2,15744,0.0,59,4.99,1,0.0,0.0,8,31
5755,3631,792,7,2.99,154,15.99,0.0,0.0,2,15905,0.0,59,2.99,1,0.0,0.0,8,26
5756,2498,549,4,0.99,171,28.99,0.0,1.0,1,10680,0.0,60,0.99,1,0.0,0.0,8,4
5757,569,123,6,4.99,85,22.99,1.0,0.0,2,11092,0.0,60,4.99,1,0.0,0.0,8,4
5758,3285,723,3,2.99,82,29.99,0.0,0.0,2,11404,0.0,60,8.99,1,0.0,0.0,8,11
5759,2706,594,6,0.99,126,22.99,0.0,1.0,1,12084,0.0,60,1.99,1,0.0,0.0,8,24
5760,2233,483,3,2.99,171,29.99,0.0,0.0,1,12614,0.0,60,7.99,1,0.0,0.0,8,26
5761,3534,773,6,2.99,112,28.99,0.0,0.0,1,15093,0.0,60,2.99,1,0.0,0.0,8,23
5762,1738,378,5,2.99,93,24.99,0.0,0.0,1,15318,0.0,60,2.99,1,0.0,0.0,8,25
5763,1903,414,3,2.99,75,23.99,0.0,0.0,2,15618,0.0,60,5.99,1,0.0,0.0,8,29
5764,2941,646,6,0.99,169,12.99,0.0,0.0,1,15632,0.0,60,0.99,1,0.0,0.0,8,24
5765,415,91,5,0.99,98,17.99,0.0,0.0,2,15649,0.0,60,2.99,1,0.0,0.0,8,30
5766,3719,813,7,0.99,184,18.99,0.0,0.0,2,10549,0.0,61,0.99,1,0.0,0.0,8,6
5767,251,56,6,2.99,129,15.99,1.0,1.0,2,11379,0.0,61,2.99,1,0.0,0.0,8,7
5768,209,46,3,4.99,108,13.99,1.0,0.0,2,12072,0.0,61,9.99,1,0.0,0.0,8,25
5769,135,27,7,0.99,179,12.99,0.0,0.0,1,13450,0.0,61,0.99,1,0.0,0.0,8,24
5770,2874,630,7,0.99,48,19.99,0.0,0.0,2,13830,0.0,61,0.99,1,0.0,0.0,8,25
5771,3288,724,5,2.99,110,15.99,0.0,0.0,2,15089,0.0,61,6.99,1,0.0,0.0,8,31
5772,2813,618,3,0.99,132,21.99,0.0,0.0,2,15681,0.0,61,1.99,1,0.0,0.0,8,27
5773,877,193,5,2.99,153,20.99,1.0,0.0,2,10815,0.0,62,2.99,1,0.0,0.0,8,3
5774,2531,555,4,0.99,133,25.99,0.0,0.0,2,11297,0.0,62,5.99,1,0.0,0.0,8,11
5775,3429,752,6,0.99,101,27.99,0.0,0.0,2,11988,0.0,62,0.99,1,0.0,0.0,8,18
5776,4508,985,4,4.99,111,19.99,0.0,0.0,1,13512,0.0,62,8.99,1,0.0,0.0,8,28
5777,1611,352,4,0.99,176,22.99,0.0,0.0,2,14574,0.0,62,1.99,1,0.0,0.0,8,26
5778,2978,652,3,0.99,126,14.99,0.0,0.0,1,14594,0.0,62,2.99,1,0.0,0.0,8,26
5779,3155,693,5,2.99,115,16.99,0.0,0.0,1,14821,0.0,62,4.99,1,0.0,0.0,8,29
5780,3235,710,4,4.99,120,18.99,0.0,0.0,1,15464,0.0,62,6.99,1,0.0,0.0,8,29
5781,64,12,6,0.99,136,22.99,0.0,0.0,2,15591,0.0,62,0.99,1,0.0,0.0,8,25
5782,572,124,3,4.99,163,16.99,0.0,0.0,2,10288,0.0,63,6.99,1,0.0,0.0,8,6
5783,1387,304,3,2.99,130,28.99,1.0,0.0,1,11902,0.0,63,4.99,1,0.0,0.0,8,22
5784,1408,308,3,2.99,142,13.99,0.0,0.0,2,12342,0.0,63,2.99,1,0.0,0.0,8,21
5785,2703,593,6,0.99,158,13.99,1.0,0.0,2,12515,0.0,63,0.99,1,0.0,0.0,8,22
5786,3592,785,6,4.99,80,20.99,0.0,0.0,2,12954,0.0,63,7.99,1,0.0,0.0,8,28
5787,1783,387,7,0.99,100,27.99,1.0,0.0,2,13089,0.0,63,0.99,1,0.0,0.0,8,24
5788,430,95,5,4.99,123,18.99,1.0,0.0,2,13624,0.0,63,8.99,1,0.0,0.0,8,29
5789,657,142,3,0.99,122,24.99,0.0,0.0,2,14931,0.0,63,3.99,1,0.0,0.0,8,28
5790,2740,601,4,0.99,79,20.99,0.0,0.0,1,15060,0.0,63,5.99,1,0.0,0.0,8,31
5791,320,72,6,2.99,93,12.99,0.0,0.0,1,15229,0.0,63,2.99,1,0.0,0.0,8,23
5792,1465,320,4,4.99,80,28.99,0.0,0.0,2,10714,0.0,64,4.99,0,0.0,0.0,8,4
5793,2098,455,7,4.99,103,11.99,0.0,0.0,1,10889,0.0,64,4.99,0,0.0,0.0,8,7
5794,2568,562,6,0.99,151,12.99,0.0,0.0,2,12409,0.0,64,0.99,0,0.0,0.0,8,19
5795,3389,744,4,0.99,89,23.99,0.0,0.0,1,13773,0.0,64,2.99,0,0.0,0.0,8,26
5796,1678,366,3,0.99,93,29.99,1.0,0.0,2,13971,0.0,64,0.99,0,0.0,0.0,8,22
5797,1005,225,3,0.99,76,19.99,0.0,0.0,1,14167,0.0,64,5.99,0,0.0,0.0,8,29
5798,386,85,4,0.99,63,29.99,1.0,0.0,2,14316,0.0,64,0.99,0,0.0,0.0,8,23
5799,3047,668,7,4.99,80,25.99,0.0,0.0,2,11100,0.0,65,5.99,1,0.0,0.0,8,10
5800,1101,244,5,4.99,139,26.99,0.0,0.0,2,11227,0.0,65,8.99,1,0.0,0.0,8,11
5801,4343,946,3,4.99,144,14.99,0.0,0.0,2,11461,0.0,65,4.99,1,0.0,0.0,8,5
5802,14,3,7,2.99,50,18.99,0.0,0.0,2,11845,0.0,65,2.99,1,0.0,0.0,8,18
5803,1405,307,6,4.99,77,9.99,0.0,0.0,2,12114,0.0,65,7.99,1,0.0,0.0,8,26
5804,2315,502,4,2.99,71,21.99,0.0,0.0,2,12688,0.0,65,6.99,1,0.0,0.0,8,26
5805,1928,418,5,0.99,157,27.99,0.0,0.0,2,13692,0.0,65,0.99,1,0.0,0.0,8,21
5806,2070,449,4,2.99,119,12.99,0.0,0.0,2,14140,0.0,65,6.99,1,0.0,0.0,8,29
5807,3169,696,6,0.99,114,20.99,0.0,0.0,2,14356,0.0,65,0.99,1,0.0,0.0,8,24
5808,415,91,5,0.99,98,17.99,0.0,0.0,2,10419,0.0,66,0.99,1,0.0,0.0,8,6
5809,2764,606,3,0.99,160,15.99,0.0,0.0,2,11028,0.0,66,5.99,1,0.0,0.0,8,10
5810,1750,380,7,2.99,176,11.99,0.0,0.0,2,11360,0.0,66,2.99,1,0.0,0.0,8,4
5811,2603,571,6,2.99,161,26.99,0.0,0.0,2,11683,0.0,66,5.99,1,0.0,0.0,8,26
5812,1640,358,5,0.99,163,29.99,0.0,0.0,1,11935,0.0,66,0.99,1,0.0,0.0,8,22
5813,3695,808,5,0.99,84,10.99,0.0,0.0,2,12699,0.0,66,0.99,1,0.0,0.0,8,22
5814,1140,252,6,2.99,135,18.99,0.0,1.0,2,13900,0.0,66,2.99,1,0.0,0.0,8,22
5815,143,29,5,2.99,168,11.99,0.0,1.0,1,14123,0.0,66,2.99,1,0.0,0.0,8,23
5816,2847,624,3,4.99,149,25.99,0.0,0.0,2,14217,0.0,66,6.99,1,0.0,0.0,8,26
5817,2037,443,6,2.99,49,11.99,0.0,0.0,2,14351,0.0,66,2.99,1,0.0,0.0,8,25
5818,2513,552,5,0.99,130,15.99,0.0,0.0,2,14429,0.0,66,0.99,1,0.0,0.0,8,24
5819,4328,944,6,4.99,179,29.99,0.0,0.0,1,15026,0.0,66,4.99,1,0.0,0.0,8,28
5820,2794,614,5,4.99,178,11.99,0.0,0.0,1,15598,0.0,66,8.99,1,0.0,0.0,9,1
5821,423,93,4,4.99,121,27.99,0.0,0.0,2,11295,0.0,67,8.99,1,0.0,0.0,8,10
5822,1223,271,5,4.99,148,12.99,1.0,1.0,1,11894,0.0,67,8.99,1,0.0,0.0,8,26
5823,2292,498,7,2.99,161,11.99,0.0,0.0,1,13437,0.0,67,4.99,1,0.0,0.0,8,28
5824,2548,559,7,2.99,114,22.99,1.0,0.0,1,13652,0.0,67,2.99,1,0.0,0.0,8,23
5825,1890,412,6,4.99,102,25.99,1.0,0.0,1,13791,0.0,67,4.99,1,0.0,0.0,8,22
5826,3220,707,5,2.99,177,29.99,0.0,1.0,2,13837,0.0,67,2.99,1,0.0,0.0,8,22
5827,289,65,3,4.99,100,20.99,0.0,0.0,2,14967,0.0,67,4.99,1,0.0,0.0,8,23
5828,1669,364,3,2.99,73,14.99,0.0,0.0,1,15085,0.0,67,2.99,1,0.0,0.0,8,25
5829,2050,445,5,2.99,100,11.99,1.0,0.0,2,11277,0.0,68,2.99,1,0.0,0.0,8,4
5830,1742,378,5,2.99,93,24.99,0.0,0.0,2,12742,0.0,68,2.99,1,0.0,0.0,8,22
5831,3214,706,5,4.99,163,22.99,0.0,0.0,2,13475,0.0,68,4.99,1,0.0,0.0,8,20
5832,1588,348,7,0.99,86,9.99,0.0,0.0,2,14242,0.0,68,0.99,1,0.0,0.0,8,27
5833,3442,755,5,4.99,99,11.99,0.0,0.0,1,14455,0.0,68,5.99,1,0.0,0.0,8,27
5834,3497,766,5,0.99,84,25.99,0.0,0.0,1,14947,0.0,68,1.99,1,0.0,0.0,8,28
5835,2886,633,6,4.99,54,10.99,0.0,0.0,2,15524,0.0,68,4.99,1,0.0,0.0,8,26
5836,4466,976,6,0.99,111,12.99,0.0,0.0,1,11943,0.0,69,3.99,1,0.0,0.0,8,26
5837,2698,592,6,2.99,107,28.99,0.0,0.0,2,12012,0.0,69,2.99,1,0.0,0.0,8,22
5838,3423,750,3,0.99,145,25.99,0.0,0.0,1,12121,0.0,69,2.99,1,0.0,0.0,8,22
5839,3196,702,4,2.99,89,12.99,1.0,0.0,2,12966,0.0,69,5.99,1,0.0,0.0,8,26
5840,1566,344,3,0.99,178,28.99,0.0,0.0,1,13023,0.0,69,5.99,1,0.0,0.0,8,27
5841,1761,382,3,0.99,137,21.99,0.0,0.0,2,14311,0.0,69,3.99,1,0.0,0.0,8,27
5842,1320,292,3,0.99,51,20.99,1.0,1.0,1,14685,0.0,69,0.99,1,0.0,0.0,8,22
5843,1232,273,6,0.99,107,14.99,0.0,0.0,1,14767,0.0,69,2.99,1,0.0,0.0,8,29
5844,1488,326,6,2.99,69,18.99,0.0,0.0,2,15547,0.0,69,2.99,1,0.0,0.0,8,26
5845,1253,277,4,4.99,126,24.99,0.0,0.0,1,11274,0.0,70,9.99,1,0.0,0.0,8,11
5846,4274,930,4,2.99,145,23.99,0.0,0.0,1,11901,0.0,70,2.99,1,0.0,0.0,8,20
5847,3868,846,3,4.99,93,9.99,0.0,0.0,1,12003,0.0,70,4.99,1,0.0,0.0,8,18
5848,1933,420,7,4.99,128,27.99,0.0,0.0,2,12218,0.0,70,4.99,1,0.0,0.0,8,21
5849,4309,938,3,4.99,173,14.99,0.0,0.0,2,12581,0.0,70,6.99,1,0.0,0.0,8,23
5850,2143,463,4,2.99,116,21.99,0.0,0.0,2,12951,0.0,70,3.99,1,0.0,0.0,8,24
5851,2822,619,3,0.99,161,20.99,0.0,0.0,2,13680,0.0,70,4.99,1,0.0,0.0,8,27
5852,403,89,7,0.99,63,22.99,1.0,0.0,2,15238,0.0,70,0.99,1,0.0,0.0,8,29
5853,2947,647,4,0.99,129,18.99,0.0,0.0,1,15616,0.0,70,3.99,1,0.0,0.0,8,30
5854,3500,767,6,4.99,183,13.99,0.0,0.0,1,12417,0.0,71,4.99,1,0.0,0.0,8,19
5855,1111,246,5,4.99,154,16.99,0.0,0.0,2,14105,0.0,71,7.99,1,0.0,0.0,8,29
5856,2016,438,3,2.99,68,22.99,0.0,0.0,2,14228,0.0,71,3.99,1,0.0,0.0,8,25
5857,3458,758,5,2.99,125,11.99,1.0,0.0,2,14781,0.0,71,4.99,1,0.0,0.0,8,29
5858,722,158,6,2.99,124,16.99,0.0,0.0,2,14904,0.0,71,3.99,1,0.0,0.0,8,29
5859,738,162,4,2.99,95,13.99,0.0,1.0,1,15704,0.0,71,4.99,1,0.0,0.0,8,29
5860,282,63,6,0.99,73,21.99,0.0,0.0,2,16000,0.0,71,0.99,1,0.0,0.0,8,25
5861,3883,849,6,0.99,57,28.99,0.0,0.0,1,10267,0.0,72,0.99,1,0.0,0.0,8,7
5862,4131,897,3,4.99,179,27.99,1.0,0.0,2,11206,0.0,72,6.99,1,0.0,0.0,8,7
5863,342,76,4,0.99,103,23.99,0.0,0.0,1,11422,0.0,72,5.99,1,0.0,0.0,8,11
5864,688,150,7,2.99,101,9.99,0.0,0.0,2,11630,0.0,72,2.99,1,0.0,0.0,8,19
5865,3337,734,4,4.99,158,12.99,0.0,0.0,1,11679,0.0,72,4.99,1,0.0,0.0,8,21
5866,1907,415,3,2.99,84,23.99,0.0,0.0,1,11923,0.0,72,2.99,1,0.0,0.0,8,18
5867,3258,717,6,0.99,97,23.99,0.0,1.0,1,12020,0.0,72,2.99,1,0.0,0.0,8,25
5868,3889,850,7,0.99,163,27.99,0.0,1.0,1,12448,0.0,72,0.99,1,0.0,0.0,8,21
5869,4092,891,3,0.99,69,13.99,1.0,0.0,2,12593,0.0,72,0.99,1,0.0,0.0,8,21
5870,1383,303,6,0.99,58,27.99,0.0,1.0,2,13145,0.0,72,0.99,1,0.0,0.0,8,23
5871,1808,392,5,4.99,51,13.99,0.0,0.0,2,13327,0.0,72,4.99,1,0.0,0.0,8,22
5872,3697,809,5,0.99,156,14.99,0.0,0.0,2,13597,0.0,72,0.99,1,0.0,0.0,8,24
5873,3972,865,3,4.99,135,19.99,0.0,0.0,1,13660,0.0,72,4.99,1,0.0,0.0,8,22
5874,2257,488,3,0.99,105,23.99,0.0,0.0,2,14020,0.0,72,0.99,1,0.0,0.0,8,23
5875,1379,303,6,0.99,58,27.99,0.0,1.0,1,15110,0.0,72,0.99,1,0.0,0.0,8,26
5876,3102,681,4,0.99,100,20.99,0.0,0.0,2,15146,0.0,72,2.99,1,0.0,0.0,8,28
5877,4073,888,5,4.99,53,9.99,0.0,0.0,1,10434,0.0,73,4.99,1,0.0,0.0,8,6
5878,3112,683,5,4.99,60,19.99,0.0,0.0,2,11102,0.0,73,4.99,1,0.0,0.0,8,4
5879,2001,436,4,0.99,122,14.99,0.0,0.0,1,11155,0.0,73,0.99,1,0.0,0.0,8,3
5880,1871,408,4,4.99,69,28.99,0.0,0.0,2,11349,0.0,73,4.99,1,0.0,0.0,8,6
5881,351,78,7,2.99,85,12.99,0.0,0.0,1,11609,0.0,73,3.99,1,0.0,0.0,8,25
5882,4270,929,5,4.99,128,21.99,0.0,0.0,1,12291,0.0,73,4.99,1,0.0,0.0,8,23
5883,2248,486,7,4.99,59,14.99,0.0,0.0,1,13886,0.0,73,4.99,1,0.0,0.0,8,26
5884,1302,287,5,0.99,176,19.99,0.0,1.0,2,15667,0.0,73,0.99,1,0.0,0.0,8,24
5885,2770,608,6,2.99,166,11.99,0.0,0.0,2,16002,0.0,73,2.99,1,0.0,0.0,8,27
5886,3801,833,5,0.99,134,20.99,0.0,0.0,1,10624,0.0,74,0.99,1,0.0,0.0,8,5
5887,939,208,7,2.99,89,16.99,0.0,0.0,1,12374,0.0,74,3.99,1,0.0,0.0,8,26
5888,4516,986,6,2.99,85,24.99,0.0,0.0,1,12477,0.0,74,3.99,1,0.0,0.0,8,25
5889,1861,406,5,0.99,181,22.99,0.0,0.0,2,13335,0.0,74,0.99,1,0.0,0.0,8,24
5890,3326,732,5,0.99,58,17.99,1.0,1.0,1,13520,0.0,74,0.99,1,0.0,0.0,8,22
5891,176,39,5,0.99,99,10.99,1.0,0.0,1,13583,0.0,74,1.99,1,0.0,0.0,8,26
5892,3332,733,4,0.99,149,29.99,0.0,0.0,1,13747,0.0,74,5.99,1,0.0,0.0,8,29
5893,3731,816,3,0.99,62,27.99,1.0,0.0,1,15286,0.0,74,4.99,1,0.0,0.0,8,29
5894,3549,776,6,4.99,90,11.99,0.0,0.0,1,15325,0.0,74,4.99,1,0.0,0.0,8,23
5895,886,196,7,0.99,69,29.99,1.0,0.0,1,15500,0.0,74,0.99,1,0.0,0.0,8,27
5896,266,59,4,2.99,160,20.99,0.0,0.0,1,15739,0.0,74,4.99,1,0.0,0.0,8,29
5897,4364,951,6,0.99,78,28.99,0.0,0.0,2,16046,0.0,74,0.99,1,0.0,0.0,8,27
5898,1190,265,5,4.99,168,28.99,0.0,0.0,1,10653,0.0,75,5.99,1,0.0,0.0,8,7
5899,749,164,4,0.99,55,20.99,0.0,0.0,1,10726,0.0,75,3.99,1,0.0,0.0,8,8
5900,104,21,3,4.99,129,17.99,0.0,1.0,2,10871,0.0,75,4.99,1,0.0,0.0,8,5
5901,4326,942,7,0.99,174,27.99,0.0,0.0,2,11330,0.0,75,0.99,1,0.0,0.0,8,4
5902,1386,304,3,2.99,130,28.99,1.0,0.0,1,12002,0.0,75,2.99,1,0.0,0.0,8,20
5903,1948,424,6,0.99,149,12.99,0.0,0.0,1,12239,0.0,75,0.99,1,0.0,0.0,8,24
5904,2484,545,4,0.99,178,14.99,0.0,0.0,1,12336,0.0,75,1.99,1,0.0,0.0,8,23
5905,1578,346,4,4.99,128,13.99,0.0,0.0,2,12412,0.0,75,5.99,1,0.0,0.0,8,23
5906,799,174,6,4.99,180,13.99,0.0,0.0,2,12426,0.0,75,4.99,1,0.0,0.0,8,22
5907,1412,309,6,0.99,98,29.99,0.0,0.0,2,12662,0.0,75,0.99,1,0.0,0.0,8,23
5908,2086,452,4,0.99,122,15.99,0.0,0.0,2,15928,0.0,75,5.99,1,0.0,0.0,9,1
5909,2748,603,6,4.99,53,27.99,0.0,0.0,1,10795,0.0,76,4.99,1,0.0,0.0,8,3
5910,1207,268,6,4.99,96,27.99,0.0,0.0,2,11172,0.0,76,7.99,1,0.0,0.0,8,11
5911,291,66,6,0.99,53,27.99,0.0,0.0,1,13697,0.0,76,3.99,1,0.0,0.0,8,29
5912,1846,402,3,0.99,52,15.99,1.0,0.0,2,14637,0.0,76,2.99,1,0.0,0.0,8,26
5913,794,173,7,4.99,65,25.99,0.0,0.0,2,15169,0.0,76,4.99,1,0.0,0.0,8,28
5915,943,209,6,2.99,99,24.99,0.0,0.0,1,10886,0.0,77,2.99,1,0.0,0.0,8,8
5916,93,19,6,0.99,113,20.99,0.0,1.0,1,10895,0.0,77,0.99,1,0.0,0.0,8,3
5917,2854,625,3,0.99,83,18.99,0.0,0.0,2,10991,0.0,77,0.99,1,0.0,0.0,8,5
5918,230,51,5,2.99,75,10.99,0.0,0.0,2,11469,0.0,77,2.99,1,0.0,0.0,8,6
5919,2374,518,5,4.99,140,15.99,0.0,0.0,1,11767,0.0,77,7.99,1,0.0,0.0,8,25
5920,3644,796,3,0.99,135,12.99,0.0,0.0,1,12065,0.0,77,6.99,1,0.0,0.0,8,26
5921,1355,299,4,0.99,144,9.99,0.0,0.0,1,12328,0.0,77,1.99,1,0.0,0.0,8,23
5922,1794,390,4,4.99,84,20.99,0.0,0.0,1,13752,0.0,77,9.99,1,0.0,0.0,8,29
5923,1905,415,3,2.99,84,23.99,0.0,0.0,1,14530,0.0,77,4.99,1,0.0,0.0,8,26
5924,4505,983,7,2.99,105,18.99,0.0,0.0,1,15359,0.0,77,2.99,1,0.0,0.0,8,29
5925,2067,448,3,2.99,172,25.99,0.0,0.0,2,10350,0.0,78,3.99,1,0.0,0.0,8,5
5926,740,162,4,2.99,95,13.99,0.0,1.0,1,10590,0.0,78,2.99,1,0.0,0.0,8,4
5927,1496,327,3,4.99,158,24.99,0.0,1.0,2,10831,0.0,78,7.99,1,0.0,0.0,8,7
5929,2240,484,3,2.99,172,13.99,0.0,0.0,2,12474,0.0,78,8.99,1,0.0,0.0,8,27
5930,3353,736,4,0.99,134,21.99,0.0,0.0,1,12653,0.0,78,4.99,1,0.0,0.0,8,26
5931,2105,456,6,4.99,167,18.99,0.0,0.0,2,13124,0.0,78,5.99,1,0.0,0.0,8,26
5932,2216,479,7,0.99,128,12.99,0.0,0.0,2,13432,0.0,78,0.99,1,0.0,0.0,8,23
5933,4157,902,6,4.99,170,22.99,0.0,0.0,2,13792,0.0,78,5.99,1,0.0,0.0,8,27
5934,3272,720,3,2.99,179,20.99,0.0,0.0,2,14620,0.0,78,2.99,1,0.0,0.0,8,22
5935,2285,494,4,0.99,120,21.99,0.0,0.0,2,14716,0.0,78,0.99,1,0.0,0.0,8,23
5936,1982,432,4,2.99,139,22.99,0.0,0.0,2,14810,0.0,78,2.99,1,0.0,0.0,8,25
5937,3479,763,3,4.99,75,26.99,1.0,0.0,1,14862,0.0,78,7.99,1,0.0,0.0,8,28
5938,545,119,6,0.99,176,22.99,1.0,0.0,1,16039,0.0,78,2.99,1,0.0,0.0,8,31
5939,629,137,3,2.99,66,21.99,0.0,0.0,2,10676,0.0,79,2.99,1,0.0,0.0,8,4
5940,2717,596,4,4.99,171,25.99,0.0,0.0,2,11641,0.0,79,4.99,1,0.0,0.0,8,20
5941,3026,664,6,2.99,65,12.99,0.0,1.0,2,13026,0.0,79,2.99,1,0.0,0.0,8,21
5942,3956,863,5,0.99,141,9.99,0.0,0.0,1,14179,0.0,79,0.99,1,0.0,0.0,8,26
5943,1194,266,4,0.99,141,27.99,0.0,0.0,1,10313,0.0,80,0.99,1,0.0,0.0,8,4
5944,2571,563,6,4.99,165,16.99,0.0,0.0,1,10656,0.0,80,6.99,1,0.0,0.0,8,9
5945,807,175,3,2.99,122,27.99,0.0,0.0,2,10690,0.0,80,8.99,1,0.0,0.0,8,10
5946,2621,575,3,4.99,48,27.99,1.0,0.0,1,11101,0.0,80,5.99,1,0.0,0.0,8,6
5947,2282,494,4,0.99,120,21.99,0.0,0.0,1,11839,0.0,80,0.99,1,0.0,0.0,8,18
5948,1437,314,3,0.99,91,13.99,0.0,0.0,2,11850,0.0,80,1.99,1,0.0,0.0,8,21
5949,1689,368,7,2.99,84,20.99,0.0,0.0,1,12468,0.0,80,2.99,1,0.0,0.0,8,24
5950,2689,590,3,2.99,135,17.99,0.0,0.0,2,13352,0.0,80,4.99,1,0.0,0.0,8,24
5951,53,11,6,0.99,126,16.99,1.0,0.0,1,13395,0.0,80,0.99,1,0.0,0.0,8,22
5952,200,44,5,4.99,113,21.99,0.0,0.0,2,13724,0.0,80,4.99,1,0.0,0.0,8,24
5953,3278,722,5,0.99,123,26.99,0.0,0.0,2,13851,0.0,80,0.99,1,0.0,0.0,8,22
5954,2110,457,5,0.99,157,21.99,0.0,0.0,2,14916,0.0,80,0.99,1,0.0,0.0,8,24
5955,4039,879,3,4.99,148,20.99,0.0,0.0,2,15648,0.0,80,8.99,1,0.0,0.0,8,30
5956,2421,528,4,2.99,155,25.99,0.0,0.0,1,16012,0.0,80,5.99,1,0.0,0.0,8,30
5957,4339,945,5,0.99,164,22.99,0.0,0.0,2,10456,0.0,81,0.99,1,0.0,0.0,8,6
5958,1085,242,4,0.99,68,13.99,0.0,0.0,1,11837,0.0,81,5.99,1,0.0,0.0,8,26
5959,532,117,6,4.99,135,15.99,0.0,0.0,1,12181,0.0,81,4.99,1,0.0,0.0,8,23
5960,3191,700,4,2.99,115,13.99,0.0,0.0,2,13820,0.0,81,5.99,1,0.0,0.0,8,27
5961,2594,570,5,4.99,104,20.99,0.0,0.0,1,14128,0.0,81,4.99,1,0.0,0.0,8,21
5962,1280,283,6,0.99,85,10.99,0.0,0.0,1,14642,0.0,81,3.99,1,0.0,0.0,8,30
5963,1697,369,4,4.99,56,22.99,0.0,0.0,2,14748,0.0,81,7.99,1,0.0,0.0,8,28
5964,33,7,6,4.99,62,28.99,0.0,0.0,1,15224,0.0,81,5.99,1,0.0,0.0,8,29
5965,1429,313,5,4.99,118,11.99,1.0,0.0,1,15602,0.0,81,4.99,1,0.0,0.0,8,24
5966,3047,668,7,4.99,80,25.99,0.0,0.0,2,15823,0.0,81,4.99,1,0.0,0.0,8,24
5967,4515,986,6,2.99,85,24.99,0.0,0.0,1,15858,0.0,81,2.99,1,0.0,0.0,8,25
5968,2255,488,3,0.99,105,23.99,0.0,0.0,1,15884,0.0,81,1.99,1,0.0,0.0,8,27
5969,239,54,5,0.99,113,15.99,0.0,0.0,1,11093,0.0,82,4.99,1,0.0,0.0,8,11
5970,2229,482,3,0.99,102,12.99,0.0,0.0,1,11688,0.0,82,5.99,1,0.0,0.0,8,25
5971,1290,285,3,0.99,51,18.99,0.0,0.0,1,12470,0.0,82,3.99,1,0.0,0.0,8,24
5972,3699,809,5,0.99,156,14.99,0.0,0.0,2,13032,0.0,82,0.99,1,0.0,0.0,8,23
5973,2647,580,3,4.99,166,12.99,0.0,0.0,1,13847,0.0,82,6.99,1,0.0,0.0,8,25
5974,2734,600,5,0.99,166,16.99,0.0,0.0,1,14518,0.0,82,0.99,1,0.0,0.0,8,24
5975,3061,672,7,2.99,82,17.99,0.0,0.0,2,14892,0.0,82,4.99,1,0.0,0.0,8,31
5976,219,49,6,2.99,162,22.99,0.0,0.0,2,15516,0.0,82,3.99,1,0.0,0.0,8,30
5977,1779,387,7,0.99,100,27.99,1.0,0.0,1,11408,0.0,83,0.99,1,0.0,0.0,8,6
5978,173,37,3,2.99,121,28.99,0.0,0.0,2,11565,0.0,83,5.99,1,0.0,0.0,8,23
